class, rating, comment
pos,5,"21 AP	jogo viciante so podre de rico tenho 21 aps so to presisano dos “ouros\" kks"
pos,5,"Otimo	Eu adorei,muito bom e viciante também"
pos,4,"Bom	Legal o jogo"
pos,4,"Amei.	Super viciante e funcionou perfeitamente."
neu,3,"Ajuda	Falao q esse jogo e munto bom mas como fas para visitar um amigo eu taco um monte de numero la e nao fas nada"
pos,5,"Viciante	No começo é estrnho mais é legal"
pos,5,"Bom	Eu gostei , recomendo , pode instalar :) !"
pos,5,"Otimo	E bem legal,eu gostei muito do jogo"
pos,5,"Ótimo	Gostei bem legal, apesar de ser em inglês o jogo é divertido e interessante. E roda offline!"
pos,5,"Bom mas	Esse jogo é muito bom!!! Mas tem muitas propagandas atrapalha muito assim fica ruim"
pos,5,"Otimo	ja tinha baixado ele e apagei e agora jogando de novo"
neg,2,"parece ser bom	está tudo em inglês não consigo entender nada pofavor melhora o jogo fica a o adica"
pos,5,"Perfeito...	Adorei simplismente impecavel... perfeito e adoravel, recomendo baixem!!!"
pos,5,"Melhor jogo que ja joguei	Cara eu amo esse game,agente cria um hotel com casas consegue tenants,moveis,e pode ate mudar o estilo dos tenants,baixem voces nao irao se arrepender.(So ira se arrepender aquele que nao sabe o que e game de verdade e e um mal educado.)"
pos,5,"Recomendo!	Eu achei super divertido, adoro esses tipos de jogos, recomendo mesmo, nao percam!!! Viciante :)"
neg,2,"Chato	A kairosoft costuma me impressionar, mas esse jogo é muito enjoativo, poderia ter mais interação, mas vc só compra expansoes e constrói novos itens pra as casas. Muito ruim e enjoativo"
neg,2,"Probleminha.	Parece ser bom eu instalei.. só que fica um loanding ''checando versão\" e nunca acaba. Eu queria jogar mais não funfa. :c"
pos,5,"Muito bom! !!	Excelente jogo, ótimo para passar o tempo"
neg,1,"muito ruim	não baixem"
pos,5,"é uma porráaaaa caraio que inpresa é esa que veis o jgo. Temque criar um apelido ta criei mais onde clica pra jogar quem veis vai tranza com o diabo vai morrer na casa da mae joana filho da puta ingano 10millll pessoas e vc ta i na sua casa norendo de rir ne indiota arggg vai fala iso pra sua vooooo desgraçadoo dos infer no pra vc hoje é meu aniver e minha irma o mado eu baxa ese pra mim brinca com ela desgraçado	Daora ja criei as 2 casas"
neu,3,"Baixando	Tô baixando ainda.. Tomara q seja bom .."
neg,1,"Bosta	Essa merda n quer abrir"
pos,5,"Andressah Nakata	Adoreeei *-* se vc souber jogar vale apena baixar  roda mto bm no galaxy 5 .... recomendooo *-*"
pos,5,"Demais	Eu amei esse jogo tem jente q dis q e chato e porq nao sabem jogar mais eu amei esse jogo"
pos,5,"Ingrid nathaly	Otimo , adorei ese jogo viciei muito , no comeso e meio difisio entende mas depois ...vc comesa entende , e se vicia...,"
pos,4,"Aee aleluia	Ate que fim um jogo bom q n prescise comprar!!! So que é  + ou - mais é bom!!"
neg,2,"Não instalem	Péssimo, confuso e inglês."
pos,5,"Viciante	Fiquei jogando o dia todo...extremamente Viciante...recomendo."
neg,1,"Pior jogo dos Jogos	Esse jogo e muito chato desinstalado"
neg,1,"Como se joga?	??"
pos,5,"E ótimo	E mara d+ pena q meu galaxy instalou ele e tah difícil pra instalar mais é super principalmente casar e ter filhos....bom d+ recomendo"
neg,1,"muit rui	nao vale a penda, ocupa espaco demais e o jogo e uma porfcaria"
neu,3,"Bom	E +ou - bom nao e o que eu espera mais e legasinho"
pos,4,"Bom	É bom mas é só se entender de ingles"
neg,1,"Horrível	Que jogo lixo.. pensava que era otimo, mas não tem que ter coisa cagada! Horrível,  sinceramente odiei.... desinstalando"
pos,5,"Perfeito!	Amei! Recomendo, joguinho viciante esse! ;)"
pos,5,"muito maneiro	E muito legal verdade."
neg,1,"LiXo	Nao baixem"
neg,1,"horrível !!!	muito chatoooooo eles tentaram imitar o habbo"
neg,1,"E um lixo	Nao baixem e uma porcaria so dei uma estrela por que nao tem como da nenhuma"
pos,5,"Posso falar uma coisa	No meu tablet ta demorando para baixar"
pos,4,".	Bom"
pos,4,"Legal	Amei esse jogo deveria ter tanem Habo que também e melhor e mais renovado que esse fica a dica baixa."
pos,5,"Muito bom!	O jogo é viciante pega bem em qualquer cel :D"
pos,5,"Motorola xoom	Muito bom adorei.... roda bem,um jogo que não da para enjua...."
pos,4,"*-*	Legalzinho gostei"
pos,5,"*U*	O game é ótimo *----*"
neg,1,"Mt ruim	Gente n baixem e uma perda de tempo se querem um jogo desse genero baixem virtual families esse sim e mt legal"
pos,5,"Pergunta	Estou baixando....uma pergunta sera q tem modo online? Respondam nao vai tomar mto tempo pra responder...brigado"
pos,4,"Divertido	É muito legal só que os comandos não são muito bons, mas recomendo pra quem tem um cel melhor que o meu (Galaxy Pocket)"
pos,5,"Muito 10	Baixei para ver e viciei muito bom recomendo"
neg,1,"Não funfa	Baixei e só mostra a metade da tela"
pos,5,"Mt Bom	D+, vc só não aprende a jogar se não souber ingles, eu sei o basico e me dei bem \"is Very Good\" ;D"
pos,5,"Chato???nunca	Chato?só se for voces que nao sabem oque e diversao,esse e o melhor game que ja joguei,se nao funciono e porue e ruim o cel ou o tablet,mais vcs nao sabem oque tao perdendo. e.e\""
neg,1,"Chato	Ai muito chato, engles, ruim e pessimo não recomendo."
neg,1,"Ruim	Ruim a qualidade é bem baixa e é chato"
neg,1,"Horrivel!!	Nao se entende nada  de nada ,as lmagens sao horriveis e e muito chato"
neg,2,"+ou-	O jogo não é tão bom quanto fala entáo eu do 3 estrelas"
neg,2,"???	Rodou bem.Mas eh mto chatoo!!"
neg,1,"Bem...	Pensei em baixar mas a imagem é mto ruim, se querem um aplicativo bom baixem o the sims vale mto mais a pena"
pos,5,"não fez meu estilo	gosto muito dos jogos da kairosoft mas achei esse meio monotono =/ mas tem quem goste e esta muito bem feito como sempre por isso vou dar 5 estrelas..."
pos,5,"É muito bom casa te filho"
pos,5,"Nice	#recomendo"
pos,5,"Adorei!	Não consigo parar d jogar"
pos,5,"Samsung Galaxy Ace duos	- pegou no meu celular , só que é Muito chato :("
pos,4,"É...	Mais ou menos. É legalzinho mas nao é bem o q eu pensei..."
pos,5,"nao posso falar	O meu jogo nao abriu mais pelas imagens parece ser bem lega"
pos,5,"Kairosoft	Adoro os jogos da kairosoft,e agora eles estão fazendo otimos jogos de graça."
pos,5,"Aaaamei 100%	Amei mesmo se e inglês  só pega o dicionário pó da 5 estrela"
neg,2,"Galaxy Sll lite	Muito consufo, não entendi nada, nem é pelo fato de ser inglês, mas porque e muito bagunçado... Precisa melhorar muito!"
neg,1,"Que merda é essa?	Apareceu uma tela preta,cheia de anúncios,e nao consegui abri o jogo,e ainda por cima,tive que tirar a bateria,pq travou tudo,q sacanagem"
neg,2,"Fasendo o donw	Demora a faser o donw"
pos,5,"Viciante	Um dos melhores da kairosoft! Altamente viciante. Mesmo sabendo q a kairosoft so produz games com este tipo de grafico, acho q poderia melhorar. Os jogos em si sao excelentes mas se o grafico fosse moderno seria ainda melhor."
pos,5,"Muito bom!!!!Viciante	N paro de jogar vicia muito e vc pode expandir seu apartamento arrumar os predios,eles se casam depois tem filhos e els crescem,tem pets,cachorro,porco e gatinho e vcmesmo desbloqueia os objetos"
neu,3,"Fazendo o download	Por enquanto o download está indo bem, aparentemente é um ótimo jogo, mas vamos deixar os elogios após a prática. Esse jogo me lembra the sims, um grande fenômeno dos jogos, qual eu sou viciada no xbox. Embora o jogo seja totalmente em inglês, deve ser muito casual e com certeza, poderá tirar muitos do tédio."
pos,5,"Excelente	Embora esse seja um \"freemium\", com o sistema de amizades e bônus por tempo de jogo, tudo é acessível sem precisar pagar. O jogo em si também é ótimo e divertido."
neg,2,"Medio	Parece ser maneiro mais td e em ingles.nem todos sabem falar ingles tinha q ter idioma pelo menos. desistalando"
neu,3,"Bom!	Muito legal e objetivo.. Pena na ter em português.. Só por isso não dou 5 estrelas !"
pos,4,"Ótimo	Jogo muito bom! To viciado!"
pos,5,"Muito bom	Vindo da kairosoft não tem erro. Não sou de ficar avaliando jogos, mas eles merecem. Excelentes jogos, parabéns. Espero uma continuacão do game dev story!!"
pos,5,"Bom	Excelente mas quero o jogo de ninja"
pos,4,"Bom!	O jogo é muito bom... mas não sei como add as pessoas. Chega uma fase que você só consegue expandir a loja se add alguém.  Por favor me ajudem.  :)"
neg,1,"Chega	Quando estava no final da estalacao da erro oorcaria por ve se faz um jogo q presta Caraliooooooooooo"
pos,5,"Gostei !	Acho muito legal é um jogo que requer paciência , arquitetura , engenharia, e muitas outras qualidades que no futuro ajudaram muito !!!"
pos,5,"Muito legal!	O único problema é que se sair do jogo de qualquer jeito, quando você voltar ele pode não ter salvo as últimas coisas que você fez. E gosto dele porque não demora muito pra mudar de nível. Me add tataf1."
pos,5,"Demais	E drmais esse jogo adorei"
neu,3,"Passa o tempo	@♥♡■□●○⊙¤=)q demora vou embora tic tac tic tac"
pos,5,"Muito bom	Mas porem é incrivel"
pos,5,"Otimo	Mt boom, gostei mt.."
neu,3,"Sempre volta do lvl 6 eu estava no 47	Sempre volta do lvl 6 eu estava no 47 ja e do nada sumiu tudo volto deis do começo af ninguem merece estou revoltada gosto muito do jogo e muito bom mas n sei pq acontece isso dessistir de joga e por isso melhor neh gasta dinheiro com esse jogo renicia toda vez runnnnn"
pos,5,"Muito boom	Adorei e demais amei a muito esse jogo e muito bom gente para de ser hipocrita primeiro olhem a descricam beijoos"
pos,5,"Nunca deu problemas. ..	Me add BárbaradePaula,  meu jogo nunca deu bronca ja mudei de cel 3 vezes e é a 3 vez q baixo,  podem baixar sem medo"
pos,5,"Gente mentirosa	É otimo o jogo"
neg,1,"Porcaria!	Primeiro nao abriu o jogo !! Aff alguem me recomenda um jogo quase igual a esse e e que funcione!"
neg,2,"É mais ou menos	Acabei de baixar e ñ parece ser tao divertido, mais vou ver com calma, só dei duas estrelas , mais se for bom dou mais. Obs: por favor façam apps mais rapidos de baixar."
pos,5,"Amooo esse jogo!!!	Eu jogo ha 2 meses e sou apaixonada por esse jogo! É altamente viciante. Vi que algumas pessoas reclamara da expansão Back to School. Ela so é para adicionar roupas de escola, nao p mudar o jogo. De forma q nao recomendo instalar, pois tem o mesmo tamanho do jg original pra pouca diferença. Qto a juntar dinheiro leva uns niveis sim, estou no nivel 36. depois vc ganha din mais facilmente. O maior problema q eu acho é que realmente alguns itens de decoracao sao caros demais, como os trocadores. Pior ainda as expansoea de area da loja...ai vc da uma empacada nos objetivos de expandir... contudo, amooo o jogo. É meu preferido e recomendo demais!"
neg,1,"Ruim	Nao baixe esse aplicativo  tem virus"
neu,3,"Pro jogo	So estalei que entra roupas novas para o faahion story verdadeiro"
pos,5,"Otimo!!	Sempre joguei e nunca deu algum tipo de problema!!"
neu,3,"Ainda nao joguei nao sei	E bom?"
pos,5,"Excelente	É bom jogasse bem."
neg,1,"Ruim	Apaguei coisas para baixar essa bosta que nem entra não daria nem uma estrela"
pos,4,"É legal gostei."
pos,5,"Muito bom	Tenho ele no pc mt bom nao tem virus podem baixar"
neu,3,"Mais omenos	Têm vezes q trava"
pos,5,"Amei	E muito bom mesmo! Vale a pena! Nao va pela onda das pessoas! Instale vc mesma e veja oq axa! Sua opiniao nem sempre e igual a dos outros! o jogo de prende de um jeito q nao ker mais parar de admininstrar a boutique! Mais dou a dica:cmprem muitos espelhos e provadores!Mss e dakele q tipo q enjoa rapido"
pos,4,"Dá para jogar."
neg,1,"Chatoooooooo	É muito chato eu nao gostei."
pos,5,"Bom.	Bom   ,mais o  meu  jogo  eo  má Melhor ."
pos,5,"#!!#Huhuuu#!!#	Eu adoro eu me- amarro Gostei muito muito huhuu"
pos,4,"Parece ser fixe	Estou instalando mas acho que e fixe pois tenho o jogo normal e adoro por isso estou instalando este parece fixe mas os comentarios ñ sao assim tao possitivos mas pronto..."
neu,3,"Bom	Até agora não tive nenhum problema com ele, só acho que os itens de decoração são muito caros e demora muito pra ganhar dinheiro, o que impossibilita de você ficar decorando a sua boutique. Bora ver daqui pra frente se vai apresentar algum problema!"
neg,1,"O orcaria	Essa coisa e uma porcaria depois de um tempo enjoa e da virus no tablet"
pos,5,"Adorei!!!	Amei o jogo de moda. Baixem!!!"
neg,1,"Horrivél.!,,,,	Merda não baixem essa porcaria."
neg,1,"orrivel	Eu odeio esse jogo não baixen é perda de tempo"
pos,5,"E  uma merda esse   jogo	Muito ruim"
neg,1,"Desiludido	Este jogo n presta n baixem"
pos,5,"Adoro	Muito bom"
neg,1,"Horrível	Isso e péssimo  enchi meu cartão de memoria do meu tablet não gostei uma estrela ta muito bom"
neg,1,"orrivel nao recomedo	pessimo naao dar pra entender e vc nao faaz nada eu me rraanpendirrr  no comentem o mesmo erro naoabxe esse jogo"
neg,1,"mas ou menos	o jogo e legal mas eu tenho a sequencia do jogo e tudo e igual sempre fala que mudo mas na verdade quem muda e o titulo do jogo"
neg,2,"Legal:-)	Mais ou menos"
pos,5,"Pega bem	Eu amei esse jogo no meu ipad"
neu,3,"Como E o nome do fashion story de carnaval	,.... Sem palavras"
neu,3,"O jg	Ë bom mas tem um porem vc só jg se vc tiver creditos ou internet ñ acho isso justo ja q é gratis deveria ser como os outros ñ fazer propaganda enganosa"
neg,1,"Orrivel	Uma merda, quando eu cheguei no nivel 28 voltou tudo de novo no nivel 1 e pegou todo o dinheiro que eu tinha (no jogo), e pegou tambem as roupas!! Aff, muito ruim, não recomendo!!"
pos,4,"Adoro esse jogo!mas acho que devia ser melhor:)    -++-      estou baixando,demora d+!de 5 estrelas vai para 3"
pos,5,"Tá...	Amo o jogo,mais de uma versão pra outra,quase nada muda,atualizar pra ter um balcão diferente....só atualizo hj pq ganha diamantes."
neg,1,"Hoje entrei e nao tenho mais meu piano e foi vendido as minhas coisas e mudaram quase toda minha loja. Ate o piso foi mudado. Sou sozinha e ninguem usou meu tablet. Péssimo jogo."
pos,5,"Excelente até agora :-)	Até agora esta ótimo e não trava muito, eu ainda n atualizei então n sei se meu nivel vai recomeçar! E pra ficar melhor falta a versão em Português!  Coloquem Please ;-)"
pos,5,"Legal	Eh ate legal o jogo, bom que ate agora nao ocorreu nenhum problema, espero assim continuar."
pos,5,"E muito bom	Bom"
neg,1,"Uma merda	Se eu fala que e uma porcari ainda estou elogiando"
neg,1,"Vai mal com a wi-fi	Tentei umas 5 vezes, e eu tinha internet, só que o jogo sempre dizia q eu nao tinha. Odiei.."
neg,2,"Me add.      Raquel0307	Muito bom dei 3 estrela só nao dou mais pq é muito ruim ficar tentando advinhar o nome dos vizinhos sendo q pra explandir precisa d alguns vizinhos. Tirando isso indico o jogo    Me add pessoa    RAQUEL0307."
neg,1,"Horroroso	As meninas ficam entrando no bazar e eu ñ sei o que fazer. Gente bora melhorar essa bosta!"
pos,5,"Bom	Muito fixe adoro"
pos,5,"Adarei. O. Jogo  mutlegau"
pos,5,"Parece ser bom :33	Vo esperar baixar pra ver"
pos,5,"Filipa	Alguém me pode dizer se este jogo da em português?"
neg,1,"Ruim	Nao consegui jogar,parece fácil mas fica na mesma coisa...é muito monotomo"
pos,5,"Gostei	Este jogo é muito bom"
pos,4,"Parece ser legal	Bom pelos comentarios parece ser bom"
neu,3,"Espero que seja bom	Ainda não baixei mas espero que seja bom"
pos,5,"legal	o jogo e muito legal e viciante adorei esse jogo"
pos,5,"Otimoo	Eu achei bem legal mas nao da para entender o q esta escrito alguem me explica o q e para fazer nesse jogo obs: meu primeiro dia de jogo por isso q eu to pedindo para vcs me explicarem"
neg,1,"EU anaixei e :-)  uma droga"
pos,5,"Adorei!	Jogo legal!"
pos,4,"Bommm	Euu gostei do jogo é bem legal para se diatraii mais as coisas sao muiitooos caross!"
pos,5,"Ola	Ola todos os participantes"
pos,5,"Otimooo	BOm essa vai ser a primeira vez que comento sobre um jogo até pq senti a necessidade de comentar esse jogo e muito bom ja tive mais de 40 jogos no meu cel e nenhum aprovei tanto assim baixou super rápido não travou em nenhum momento e o jogo e muito divertido e viciante não consigo ficar mais sem minha boutique vcs estão de PARABÉNS MESMO !!!! Dei 5 estrelas..."
pos,4,"Bom	Prende a atenção."
pos,5,"muito bom	Adorei"
pos,5,"Bom	Jogo bom de ser jogado"
neg,1,"Mentiroso	Esse jogo na descrição tá mentindo, ta falando de novas roupas e tal é tudo mentira. Eu timha baixado o de carnaval ai eu exclui pra baixar esse e é tipo: a continuaçao do outro"
pos,5,"Bom	Gente  como é q pode se eu nunca consigo ficar rica nesse jogo ja cansei nao recomendo"
pos,4,"Bom	Este jogo e muito bom mas as roupas estragon se e depois ..."
pos,5,"Eu amo	Muito bom,não trava nem nada."
neg,1,"Desapontada	O jogo realmente é muito bom, e faz você “entrar“ de tal forma que nao quer mais parar de administrar a boutique. Estava no lvl 10, a caminho do 11. Fiz as ordens das roupas que queria e fui dormir. Quando acordei e fui recolher, após a notificação, minha boutique voltou para o lvl 1. Estou muito desapontada... por favor tomem alguma providência à respeito."
pos,5,"Melho. Jogo. Do. Mundo	E bom pra. Jogar. E. Fanque"
pos,4,"Gostei	É bem legal"
neu,3,"Muito bom de jogar	O jogo e otimo pra quem gosta de modak so que deixa a desejar e a dificuldade de ganhar dinheiro. E muita missao ao mesmo tempo e pouco dinheiro para realiza-los."
pos,5,"Gosto muito do jogo. Excelente jogo."
neu,3,"Bom	O jogo parece ser muito bom mas na hora de baixar empaca no 57%"
pos,5,"bom	funciona perfeitamente no meu galaxy s3"
neu,3,"Apesar de nao jogar muitas vezes gosto"
neg,1,"Baixando pra ganhar diamantes	Ganhar diamantes no restaurante store"
