@relation comments_train-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.NominalToString-C1

@attribute ' comment' string
@attribute class {neu,neg,pos}

@data
'+ ou - ,precisa de correçao\tO jogo ,na minha opiniao eh otimo ,graficos ,jogabilidade e coisarada ,porem ,esse jigo da um erro q seu dinheiro apos a corrida começa a aumentar absurdamente ,mas sua moto fica com estragos de alguns bilhoes begativos ,ai vc compra outra e td bm ,nao ,depois de umas tres ,quatro corridas da erro de nv soh q dessa vez a unica coisa q acontece eh sua moto estragar. FABRICANTES ARRUMEM ISSO POR FAVOR Q AI EU JOGO MSM ESSE JOGO VLW',neu
'Bom demais excelente\tTodos os jogos da JoJoGames e bom principalmente o run que e qe nem subway surfs',pos
'Não vale a pena\té só perca de tempo esse jogo véio',neg
'Legal\tGostei do jogo roda bem no meu s4',neu
'Otimo\tNo meu celular rodou mto bem e não deu nenhum problem vcs que botam a culpa no jogo verifiquem se seu celular esta bem....',pos
'Ccool\tEsse jogo é 10 nao travou os graficos sao bons e eu recmendo',pos
'Dimais\tVcs tem q jogar',pos
'As pessoas estão dizendo que trava mais só vendo os graficos achei horrivel quer ver uma coisa google play NÃO PRESTA',neg
'- aiinda naao seii\tO jogo parecii seer legal :D',neu
'Muito massa\tEu aconselho baixa mas se vc ter um celular lixo como os desses cara que fica dizendo que buga e trava meu amigo(a) tais ferrado(a)',pos
'Meio sem graça\tO jogo até e legal mas e muito fácil e isso tira a graça do jogo',neg
'Ruim\tMuito ruim e uma bosta',neg
'Chou de bollaa ...ow criaa um pareci\tChou de bollaa ...ow criaa um parecicido...mas q de pra joga versus pelo bluethooph ou online....',pos
'Oitmo\tMuito bom esse jogo gostei',pos
'Muito bom...\tJogo excelente... gráficos impecáveis...',pos
'Bom\tSeus troxa o jogo é ótimo',pos
'A dorei e muito bom no meu Ipad 2',pos
'bom\teste jogo e legau',pos
'E excelente\tE muito bom os comentarios são horriveis mais o jogo e otimo',pos
'Muit ruim\tE uma bosta nao baixem',neg
'Bom\tAte q é bomzinho de passa o tempo',pos
'Gostei.\tO jogo é bom. Só chorar que deveria ter um gráfico um pouco melhor.',pos
'Jogo lixo\tMds q nojo desse jogo.',neg
'Péssimo\tAff, minha moto não anda.',neg
'O jogo não pega',neg
'Bom\tMuito legal parabens',pos
'Pessimo\tVoc nn tem total controle da moto e nn aparece botoes pra ajudar no desempenho',neg
'Bom di',neg
'uma porcaria\tsinceramente n percam o seu tempo baixando isso!',neg
'Não quer baixa não vale a pena\tNão quer baixar não vale a pena',neg
'Pessimo jogo\tNao recomendo',neg
'Mais ou menos\tMinha moto e  capuloza',pos
'Meu ovo pra vcs\tO jogo e otimo muito loko vale apena baixar excelente grafico e otima jogabilidade.',neu
'É... mais ou menos...\tOs gráficos são ótimos, mas a jogabilidade... a moto literalmente para sozinha nas curvas... se bater em algo, ao inves de cair da moto o personagem fica balançando com a moto...',pos
'Bom\tMt legal :grafico.n trava.bem feito.facil de jogar',pos
'Ai esse jogo r horribel alende trava ele',pos
'Uma porcaria\tO jogo aparentava ser legal mais no fim não é!',neg
'Na boa\tTem Algumas pessoas que Jugam pela memória do celular',pos
'Excelente\tO jogo nao travo voi Demais e a moto nao  Divagar ela e rapida',pos
'Muito bom\tO jogo É excelente , mais É um pouco lerdo.',pos
'Chatuuuuu\tJogo mt chato motos bobas.toda hora tem q gasta pra reparar e a moto e lerda d+',neg
'bonzinho\ta moto podia  andar mais rapido. e quando bate a moto a carinha podia cair pra ficar mais reau',neu
'Pessimo\tN recomendo n',neg
'Bom\tA gosteii ss rodo legal aki',neg
'jogo lixo de moto\tjogo bugado',neg
'Kkkk\tEo celular de vcs q sao uma bosta o meu celular e pocket e nao e lendo e seu celular lixo q e bugado',pos
'Um bom jogo\tLegal curti',pos
')\tGostei do jog',pos
'Legal\tGostei do jogo o ruim e que tem moto muito cara mais fora isso e legal',neu
'Bosta\tMuito ruim a moto nao corre',neg
'Otimo jogo\tEsse e um dos melhores jogos de corrida que tem no play store e roda sem travar no meu galaxy y Merece com certeza cinco estrelas',pos
'Muito bom\tJogo divertido e nos entrete por muito tempo',pos
'Bom\tE mo daora kkkkkkm zuera vo baixa agora',pos
'Otimo\tMiito esse jogo...',pos
'Lento\tO joguinho rolou legal no galaxy ace os graficos bom , mais e muito lento poderia por mais competicoes e aumentar a velocidade e é facil de ganhar as corridas!',neg
'Fernando Henrique\tMuito bom o jogo, rodando suave aqui... =DD  Blu Life Play',pos
'Muito legal\tPode baixar sem medo que trave',pos
'Da pro gasto\tBom',neu
'Bom\tMuito bom nao demora pra baixar e nao trava u.u',pos
'Náo consigo baixar\tArquivo dos pacote e invalido',neg
'Bom\tJogo e muito bom grafico bacana so as motos poderiam ser mas rapidas',pos
'Concordo\tDemora muito pra baixar',neg
'Bom\tSó não dô 5 estrelas por que o gráfico tá meio ruim.',neu
'Adorei baixem\tBaixem!!!!!',pos
'Razoavel\tO jogo naum é legal e nem chato',neu
'Bosta\tNunca. Baixem esse jogo',neg
'Baixando vamo ve como e',pos
'Mtt Legal!!!\tAlgumas pessoas estao colocando nos comentarios q o jogo da bug trava e demora pra baixar. Mais nd ver pq se o jogo  trava ou demora pra baixa o problema eh da net deles e do celular ruim pq no meu galaxy pocket pego suavv podem baxar num demora neem um poko o meu demoro pra baixa apenas 10 segundos juro pode baixar...',pos
'Lixo\tJogo lixo grafico tosco e fes meu cel buga 3',neg
'Otimoooo\tO jogo n buga n demora a baixar e é otimo',pos
'Jogo otimo\tMuito    bom',pos
'Otimo jogo\tAqui nao demorou nem 1 minuto para terminar o download , o jogo rodou perfeitamente sem bugs , muito bom .',pos
'O jogo é ótimo\tSerio mesmo, muitas pessoas disseram que o jogo buga, que é lento e que o dowlnoa demora muito.. Só que.. se buga ou é lento pq o seu tablet, iphone ou cell não tem capacidade pra suportar um jogo assim.. e se demora a baixar é problema da internet não do site.. então gente por favor, não coloquem culpa em quem não tem.. varias pessoas que comentaram disseram que é ótimo e não teve problema.. se da bug, é lento e demora a baixar leia novamente esse comentario que vc saberá o pq..',pos
'Muito ruim\tTem que virar quase atela toda para consequir virar',neg
'Otimo\tPara entreterimento é muito bom',pos
'maravilhoso\totimo',pos
'Sony Xperia s\tO jogo é legal, rodou de boa,  quem fala q o jogo é lento deve ser o aparelho q n suporta o jogo, pois não coloquem a culpa no jogo!!!',pos
'Sem espaço \'-\'\tVo da 1estrela oq n deu pra ir no meu t sem espaço mais n tem nada baixadu se desse pre da zero eu dava',neg
'Não sei se e bom',pos
'William gravata pe...\tMerecia melhorar.',neg
'Mais ou menos mais adiçone pessoal',neu
'Download 2 anos pra baixar\tLixo d dowload',neg
'Bom\tE BM eu recomendo',pos
'Um tres\tPor q a versao antiga ta bugada pkas',neu
'Horrivel\tJogo muito ruim,não vale a pena baixar além de rodar lento demais ele trava o celular.',neg
'Orrivel\tEssa porcaria è lento de mais. Nem percam tempo baixando isso. Q app besta.',neg
'Ruim\tAff q jogo ruim ñ joguei, porque ele ñ abria',neg
'E ruim so w n\tE bom so q n',neu
'Daora e',pos
'oi\tto cm fome... por isso 1 estrela',neg
'Otimo\tO jogo e muito bom,nao tem viros o unico problema e que precisa comsertar a moto e isso acaba com todo seu dinheiro e demora para concertar.',pos
'Daora\tDoido pracaralho',pos
'Véio só da erro nessa &*#$\%.essa &$#*.',neu
'filé demais meu\tjogos super legal gráfico maneiro muitolegal controle  gostei demais',pos
'Gostei muitos do\tInteressante  P',pos
'Merda\tRuim bosta nao presta pra nad rejeitado',neg
'È uma porcaria\tNao gostei vc nao sabe se ta competindo tem que ter dinheiro é uma bosta',neg
'Legal\tAte gostei do jogo mas tem q raparar a moto sempre e o jogo NÃO  ted da muita moeda e eu q NÃO  vou campra por isso desestalei',neg
'Quamdo vai ter jogo bom\tMuito bom mais tem muito lege o ce eo galax ace',neg
'ruim\tnao gostei, trava muito e é horrivel pra virar a moto e tals, nao acompanha os movimentos.',neg
'Legal gostei muito\tE muito legal esse jogo eu adorei me aviciei no jogo.....so que demora demais para carregar',pos
'Lento\tA moto não anda. Não cai, parece um joão bobo.',neg
'Que #&\%*\tBando de gente que não tem oque fazerrrrrrrrr o jogo me pareceu muitoooo bom mas a merda merda merda #\%&\%\% desse google play não baixa jogo bom só baixa jogo ruim que merda bando de fela da #\%&\% sempre da erro que po** não dá alguem por favorrrrrrrrrr pode me ajudarrrrrrrr?',neg
'Wesley gosteiiiii\tEj gstei porque eu numca joguei',pos
'Irado\tTirando o dinheiro gasto no reparo e irado 5estrelas     U',pos
'Ruim\tHe mais ou menos... Mais ou menos... Grafico pessimo,bug do caralho,merda de jogo...',neg
'Porcaria\tO gráfico é ruim.',neg
'top:-)\tmuito bom esse jogo os inventores tao de parabens !  .... muito show esse jogo oh',pos
'Bom\tO jogo e bom so que tem hora q ele a garra',pos
'Ainda nao joguei +axo qui deve ser meio bom :',neu
'Baixando..Irlane\tParece ser bom... To baixando ainda...:-)',neu
'tudo dese jogo e chato\tvai fase um jogo que presta vagabundo',neg
'Bom\tVo estalar parace ser bom',neu
'e bom mais e ruim\tO jogo e mo bom mais tem uns bug cara, teve uma mao que eu tinha,ganhado a corrida ae bugo meu money ai eu equipei minha moto ta ligado , ai ne tinha falado que erra pra eu arrumar a,moto, chapei meu casapete zika mo foda cara !!!!!!!!',neg
'Gostei\tPelo menos e bem melhor qe o outro',neu
'Muito bom\tBom jogo não trava no meu cell l5',pos
'Gasta muito dinheiro\tSo consigo jogar se reparar alguma coisa,e e ruim ne pq nem sempre tenho moedas suficientes',neu
'Travando\tTrava e tem momentos que não da nem pra escolher a moto.',neg
'bom\to grafico e bom vamos ver eu recomendo',pos
'Bom mas precisa melhorar\tPq trava  Mas e bom pro poket',pos
'Doido\tKk',pos
'Gráfico.\tE bom o gráfico  mas o jogo e uma merda de jogo.',neu
'Bom\tLegal...',pos
'Ocorre bugs\tDo nada ficou muitp loko esse jogo, mais recomendo',neu
'Bom\tJogo o muito bom',pos
'Bueno\tAinda estou baixando mas pelas imagens parece ser melhor q o 1.',pos
'Ha doido\tLegal.',neu
'Mais ou menos\tMais ou menos pq e muito dificio mas o resto e muito bom inclusive a jogabilidadde',neg
'Jogo e bom\tMuito bom o jogo voda 4 estrelas pq tem uma hora seten que gasta dinhero pra arruma a moto e eu eque n vo gasta mas fora isso e bom recomendo',pos
'Vou saber se e bom\tAi dou mas algumas estrelas   se for bom ok',neg
'Otimo\tperfeita jogabilidade, excelentes gráficos... vale muito a pena baixar...',pos
'Af\tQue bosta e essa',neg
'Vvcc\tJogo muito bom',pos
'É bom\tO jogo é otimo, não da bugs e nao ocupa muito espaço',pos
'Bom\tO jogo e bom tem o grafico dahora recomendo :-)',pos
'Mais ou menos\tHoje esse jogo ta mais ou menos',neu
'+ ou -\tÉ até legalzinho, mas ja joguei coisa melhor',neu
'Gostei do grafico\tMuito bom mais potetia ser melhor',pos
'Otimo\tEsse criador e mt bom sempre atualizando pra ficar cada vez melhor recomendo',pos
'Excelente\tJogo muito bom mais presisa melhorar mais no grafico :D',pos
'Legal ..\tRecomendo !',pos
'Muito chato\tVc joga normal depois tem que reparar mas vc não bate nem nada mas o engine(motor),body(carroçeria da moto),wheels(pneus), estão tudo danificado mas eu não bate o certo é danifica só os wheels(pneus) ainda tem que esperar muitos minutos para reparar e ainda tem está no jogo não pode reparar a moto sem ta jogando em segundo plano... Não recomendo que baixem,mas se melhorarem isso recomendo... #FIKA A DIKA*',neg
'e bomzinho\te bonzinho e tudo mas prefiro o ducati challenge',neu
'Otimo\tEu recomendo pra vcs jogor...',pos
'Booom#\tE muito booom .',pos
'Não tem concorrência!!!!!!!!!!!\tBom D+ mereciam mais estrelas!!!  Nota $1.000.000.00',pos
'E bom mais demora muito para eentrar',neg
'Demora muito pra reparar a moto',pos
'Pessimo\tNaum valle nadaa, travaa, demorou a noite toda pra baixar e quando fui jogar pela manha travou na primeira tela.. Aff',neg
'Pessimo\tSimplesmente idiota!!! Desinstalando...',neg
'Lixo\tNão baixem essa merda muito lixo',neg
'Muito ruim\tSo nao do 0 estrelas pq nao da,nao sabem criar jogos melhores nao e?',neg
'Excelente\tEsse e o melhor jogo de corrida de motos que eu ja encontrei... Podem baixar e não se arrependera!!!',pos
'E bom sim\tVai tmc seus fdp nao baixa e ainda fica criticando',pos
'Pô uma já é de mais:\tMau consegui acessar o jogo as motos mau aparecem',neg
'Nao baixem e um orror trava',neg
'Paia\tN aparece a moto na hora que vc vai escolher. Acho bom concerta iisso!!!',neg
Daora!,pos
'Só trava um pouco\tAte que legal',pos
'Nao sei se è bom\tNao sei n baixei ainda',neu
'+ou-\tÉ divertido mas Qualquer pulinho ele cai e quebra o pescoço ><',neg
'Mais ou menos\tÉ legal',neg
'Exelente\tÉ um jogo muito bom e que da para passar um vim tempo jogando e arranjar dinheiro nele é superfacil para fazer upgrades e liberar novos mapas.',pos
'Bom\tMuito otimo',pos
Bom.dmais,pos
'Amei\tMuito divertido.',pos
'Boom de mais\tZika do baguio jogo mto bom grafico ótimo aconcelho todos a baixar este jogo',pos
'Daora o jogo . . . Ja zerei 8 veezes\tNada melhor q CQC e um game foda',pos
'Gostei\tPodia atulizia essa coisa de carros',pos
'MUUUIOTO BOM!!!\tJogo viciante.',pos
'muito bom\tjogo muito legal, com gráficos suaves e uma boa jogabilidade, o meu jogo preferido para Android',pos
'Ótimo\tEu ja zerei esse jogo sem problemas vcs ficam reclamando nem sei pq',pos
'Um massimo\tE muto lega fuciona direitinho no meu teblet da cce numca tive ploblemas adorei o jogo um MASIMO Adoro o jogo:-) !!!!!!!!!!!!!!!',pos
'Otimo\tBom graficos n demora para baixar e mas tem pouco carro e lugaras coloquem pf e faz pra poder mundar o carinha e o jogo vai ser otimo',pos
'Marromeno...\tO jogo é bom mas pode melhorar mt.',pos
':-D\tMuito bom',pos
'Otimo\tE muito bom mesmo',pos
'Bom\tBom jogo. Recomendo',pos
'Muito bom\tMuito legal .',pos
'Macete .\tPrimeiramente Compre A Fase MooN (LUA) Ganha moedas muito facil com essa fase .. principalmente Com a Moto A 3.                              Obs. O JOGO E BOM DEMAIS',pos
'Gostei\tE muito bom',pos
'Excelente\tEsse jogos er um excelente todos nivel era muito facil',pos
'Bom\tE o melhor jogo de todos',pos
'Excelente.\tEste jogo e super legal, funciona que e uma beleza no meu tablet nota 10.',pos
'Sansung galaxy tab2\tExelente pois vcs sao um bando de crian=) sinh@s',pos
'LG L5 II E455 DUAL\tInstalação perfeita no meu smartphone, jogo perfeito, muito bom :)',pos
'Gostei muito do jogo',pos
'viciante\tMuito bom o jogo, vários mapas e carros, e sempre atualizando, só elogios',pos
'Poua esse joego e muicho bom',pos
'Adorei o jogo <3\tEspetacular!!',pos
'Muito bom\tGostei demais do jogo parabens',pos
'Uma porra\tEssa merda de cocooo!!',neg
'Abaixo da média\tNao muito legal',neg
'Horrivel!\tJa baixei mais de 3 vezes, mas sempre que eu tento abrir o jogo, diz que o programa parou inesperadamente..eu realmente ñ entendo. Se desse eu daria 0 estrelas!',neg
'Otimo...\tMuito bom esse jogo vinciante...',pos
'Ameii\tRecomendo baixxem',pos
'Bom. Mas poderia adicionar mais veiculos',pos
'Muito bom\tO jogo e excelente.[sony xperia miro]',pos
'Muito bom\tO jogo esta ótimo galera, divertidissimo, recomendo.',pos
'Otimo\tJogo muito irado',pos
'Muito bom\tO app fico mt massa com a atualização, e roda normal no meu galaxy y',pos
'Otimo\tEu ja to com mas de 100 milhões neste jogo ele e de mas e é um jogo otimo bom de jogar não trava etc',pos
'Bom\tMais demora pra.baixa',pos
'É bem legal esse jogo\tJoguem',pos
'Muitooooo bom\tMuito bom ótimo pra passar o tempo e é viciante...',pos
'Bom\tAmo esse jogo pois nao demora nada pra baixar',pos
'Galaxy Pocket\tMuito Bom! Mesmo nao sendo um smartphone tao avançado, o jogo funciona perfeitamente no meu cel. Recomendo!',pos
'Muito bom\tJogo muito divertido e sem travar, achei top',pos
'Bom\tMuito bom...bom mesmo...',pos
'Bom para passar o tempo.\tLegal. As vezes vc fica com raiva de tanto morrer.',pos
'Uma bosta\tPoha eu tava quase zerando dai do nada volto des do começo. @#&\%@#',neg
'pure de merda\teu baixei essa porra . e jogueei por um ano e meio e essa merda pifou comecou a sair as cores sumia a imagem . dezisntalei e fiquei sem jogar por um ano. e estou instalando de novo toma re que nao trave',pos
'Interessante\tGalaxy s 2  Nao é uma maravilha ..... mais da.pra.passar o tempo.de.forma.agradavel',pos
'Legal!\tO jogo e muito legal euu gostei muito legal deviam por mais carros mas ta legal do mesmo jeito',pos
'Bom...\tMuito bom sem probçema nenhum otimo eu recomendo.',pos
'Gosto muito',pos
'D+\tesse jogo eu recomendo',pos
'Normal\tÉ legal mais aff cansa muito esse jogo eu vou apagar !!',neu
'Simples e intuitivo!\tAdorei este game. .. Em poucas palavras ele é simples e intuitivo. Precisamos de mais jogo assim... E quanto as outras pessoas eu sugiro que avaliem o jogo em si ao invés de críticar o tempo de download ou q o game trava,  pois isso está relacionado com a limitação do seu aparelho e a velocidade da sua Internet.',pos
'É +ou-\tEu achei mais ou menos o jogo',pos
'Otimo\tAntes de criticar o jogo. Compre 1 cel que preste. O jogo e otimo',pos
'Eu curti\tO jogo eh mt bom...esse povo q não tem um cell decente e crítica o game... Mt viciante... E aliás um dos games mais sem noção isso eh bom  kkkkkkkkkkkkkk...só acho à se der uma melhorada nos efeitos...e dificulta um poko ia fica mais dahora !!!. \'-\'',pos
'Me visitem mo pou Iron_Maden',pos
