@relation 'comments-weka.filters.unsupervised.attribute.Reorder-R2,1-weka.filters.unsupervised.attribute.NominalToString-C1'

@attribute ' comment' string
@attribute class {neu,neg,pos}

@data
'Aprovado && Recomendado\tOtimo jogo!! Recomendo...',pos
'claitonracer\tesse jogo é p qm entende d carros pq tem q mexer no carro (machas) c n vc n consegue vitorias ou tempo bom p ganhar pois n é facil so ta faltando atualizar e liberar + pr pq é foda ganhar pr fora isso o jogo é otimo eu recomendo é so me procurar no jogo ass claitonracer.',pos
'Melhor jogo do mundo',pos
'Bom, mas em algumas corridas há roubo, haha',pos
'Otimo\tUma coisa que eu queria saber é Como ganhar aquele (eu acho) o carro charger',pos
'...\tMuito bom! Viciante!',neu
'Da hora o jogo pf estalem!!!!!!!!',pos
'Amei\tE otimo nao trava e da pra ter amigos',pos
'Vinícius Sant\'Ana\tMuito legal porem pesado',pos
'Melhor jogo para celular',pos
'Bom\tEsse jogo e bom...',pos
'Exelente\tEsse jogo e muito bom',pos
'Muito bom vou jogar muuito\tAdorei este jogo no meu  tablet ficou excelente',pos
'Bom\tNão baixei ainda mas parece bom',pos
'Legalzinho... Mto bom para passar o tempo.',neu
'Prático, sem complicações e multiplayer.\tO game é muito prático quando se trata de jogar online. Tem um jogabilidade que atende ao título garante boa diversão. Porem, quando se trata de melhorar o desempenho do carro o adaptando pra por exemplo ser mais rápido na largada para ganhar corridas curtas e mais veloz para corridas mais longas esse game se supera na engenhosidade (e um conhecimento de mecânica) para conseguir se obter resultados. O game é isso mesmo que foi dito aí na descrição. Aqui não deu erro, jogo online e off e não tem propagandas que possam diminuir a jogatina. Acho que esse é um game que vai te prender de médio a longo prazo se vc for um gamer que gosta de mexer com potência de carros para deixa-lo do seu gosto e de corridas rápidas e desafios.',pos
'Ruim ,galaxy y duos\tDepois que atualizei fico ruim ,toda hora a tela escurece e volta pro menu do celular ¡! Mais ainda eh um dos melhores jogos pod baixar',pos
'Uma bosta nao gostei avalio',neg
'Lixo\tTa um lixo. O gráfico piorou após a última atualizacão. E outra o carro mais rápido no jogo que seria de fato o Bugatti perde até por uma Lamborghini. Ta loco ta na hora de melhorar.',neg
'samsung galaxy y\tmuito bom eu recomendo',pos
'Exelente\tOtimo para passar o tempo',pos
'Mt !+OU- atualizem\tPorfavor',neg
'Legal mas\tCade o dodgé charger',neg
'Bom\tRecomendo...',pos
'Fantastica diversão. Simples e de facil aprendizagem.',pos
'xD\tNunca vi um negocio tao legal!!!:-) :-)',pos
'Bom\tLegalzinho da pra destrair',pos
'Dificil ganhar pr\tPara vender o carro va na lista e aperte num mini densenho q tem la em cima dos carros',pos
'Otimo\tPara vender o carro vc vai na garagem poe lista de carros e clica do lado esquerdo na figura que parece uma lixeira. Mas os caras so compra barato.',pos
'Muito bommmmmm\tMuitobom so falta algumas coisinhas mas ok',neg
'Maneiro\tSo precisa dos DODGE eu preciso de um Challenger 70',pos
'Bom\tNão vi nenhum erro!  Achei muito bom',pos
'Tablet Genesis\tMuito fodaaaaa eu recomendo nao garra',pos
'Muito bom\tEsse jogo foi uns dos jogos que EU mais gostei de corrida',pos
'Massa.\tMuito bom... e é extremamente viciante',pos
'Cool\tTa serto amo jogos d carro, seja bom ou n.',pos
'Manero\tEsse jogo é super legal vc vem com 20.000 e depois vai jogando  comprei um carro de 17.000 e fiquei com 3.000 fui jogando e tou com 22.000 pra compra um carrão.',pos
'Ok daora\tBagui Maneiro til',pos
'Legal\tAchei muito legal esse jogo mais como sou novo ainda nesse jogo acho que precisa de mais atualizaçoes e ghar mais RP',pos
Bomzinho,neg
'Bom,Porem\tEu tinha muitos carros bons mas ai mando eu atualizar ai eu atualizei,mas começou do zero eu tava com 3milhoes ai fiquei com  20 mil',neu
'Ruim!\tO jogo n é tão ruim mas desconfigurou minha net 3g tive que restaurar a configuração de fabrica!',neg
'Melhor jogo\tO jogo e otimo os carros sao otimos ele da uma travadinha mas e normal',pos
'Por que?\tNo meu celular ñ quer baixa pq',neu
'+ou-\tE e e lg',neg
'Muito bom esse jogo. Recomendo.\tFicou muito melhor depois da atualização. Otimo jogo pra quem gosta de desafios de corrida',pos
'Otimo mas...\tTem uns erros ex: colocaKao, o ç ta trocado com o K Fora isso otimo',pos
'Drag Racing [e o melhor!!!\tExcelente jogo!!!!!!!',pos
'Muito anúncio mais é bom de jogar',neu
'L3\tEu gostei',neu
'Legalzinho\tNão faz praticamente nada so troca de macha',neg
'Criem ou deixem a mostra a opcao vender carros,se ela ja nao existir meio escondida\tMano pra mim o que acaba mesmo com o jogo e que ninguem sabe como se vende o proprio carro,nao tem a opcao vender,por favor arrumem isso,isso detona o jogo galera,valeu.',neg
'Gostei do jogo',pos
'd novo?\taff o  bug do jogo de os niveis ficarem trancados sem nada cemeçou de novo aff',neg
'Muito bom\tGostei mais preciaam melhorar os graficos',pos
'Muito bom...\tPena q vicia',pos
'E muito bom nao adiany\tE muito bom reconendo galera',pos
'Baixando\tAinda vou jogar vamos ver se vale as 3 estrelas que  coloquei',neu
'Perfect!\tesse game nunca me decepicionou a cada atualização coisas novas, modo dr corridas novos e agora começou as atualizações de desafio nos quais ganham carros limitados xD e outra o game tá precisando de uns carrinhos que fazem show no mundo afora e não estão aqui... tirando isso o game tá ótimo de qualquer jeito mesmo! parabéns espero que evoluam mais e não parem de lançar desafios... esperando prox atualização!',pos
'galaxy y\tachei muito bom, pois é um jogo simples porém muito divertido. recomendo para quem tem um celular fraco.',pos
'Muito bom!:-)',pos
'Sem palavras\tNossa 5 star na boa melhor jogo de corrida que ja tive add eu la depoi x6anukimorta nossa otimo otimo app add flw',pos
'Otimo\tAdorei...',pos
'É mais ou menos',pos
'E muito bom cara',pos
'Bom\tO jogo é bom :-)',pos
'Muito legal, gráfico ótimo.\tPode baixar. O som te impulsiona a correr.',pos
'Kara muito top recomendo a todos....',pos
'Muito bom!!!\tAdorei este jogo, atualmente estou no nível 2;mas já estive no nível 7 o qual não acho carro compatível com o DB7... Se alguém souber de algum me ajuda?',pos
'Muito ligal\tEu achei esse jogo d+',pos
'Jogo top\tO melhor jogo de carro que tem aki',pos
'Exlente d+\tNo meu tablet veio ate com dinheiro ifinito d+',pos
'Muito bom o jogo de corrida eu recomendo\tMuito bom o jogo eu recomendo',pos
'Eeee mais ou menos\tMais ou menos',pos
'Motorola\tOcupo um monte de memória,além de travar ele todo!',neg
'Pure\tO jogo ficou mas top mas ter que paga PR é de mais da conto isto no é justo uma estrela por causa disto',neg
'O bagulho e afude no meu selular pego tri bem o grafico e tri xou e clando o cara atualiza ganha um carro novo pra conpra',pos
'Muito bom\tGostei bastante. Excelente o jogo',pos
'Muito bom mesmo\tÓtimo',pos
'Perfeito\tÉ simplesmente d+ d+',pos
'Sem bug e com pouca propagamda',pos
'Lol\tMassacrada',pos
'muito bom e viciante esse jogo',pos
'Caralho que jogo foda.O melhor do meu celular depois de Pou logico',pos
'ÓTIMO\tBAIXEI E INICIEI O GAME E SALVEI ,DURACAO 561 CORRIDAS , OS MACETES ERA VENDER O Carro pra comprar o Outro,E com BuGatti GANHAVA TODAS as Corridas elevado a Marcha Da serie',pos
'Por isso\tJogo ótimo,gostei um dos poucos que não trava,que não abre etc.gostei de mais...',pos
'My bom\tGostei e o melhor carro no começo e o sicoro',pos
'Legal\tMas do 4 estrelas pq n é 3d',pos
'Esse jogo e de mais',pos
'Muito bom\tE bem interesse, e dinâmico com várias opções',pos
'Gostei\tÓtimo pra passar o tempo!',pos
'Era mto legal ate travar a batalha mano a mano.',neg
'Masa de mais',pos
'Otimo jogo de corrida',pos
'Excelente tablet cce motion tab\tO jogo é muito bom não trava e é muito fácil ganha r dinheiro mais também é fácil gastar',pos
'Bom gostei muito',pos
'Otimo\tAdorei esse jogo é ótimo no meu celular',pos
'Adorei o jogo e muito legal jogem mas se queser',pos
'Ótimo no XPERIA E Dual\tÉ um jogo muito bom e viciante, rodou bem no meu Xperia E Dual, recomendo',pos
'Recomendo zica',pos
'Gostei\tUm bom passa tempo',pos
'Fixe\tDemais muito bom',pos
'Mais ou menos\tAs corridas  do jogo são muito  parece até que o pessoal não consigo jogar direito tudo com barra de atalho',pos
'Ruim seu. Cu porra só quen baixa e viado mesmo vocês compra outro jogo',neg
'Bom\tBom ,so faltou ser menos complicado.',pos
',bom.\tParece bom.ainda esta baixando.',pos
'Muito massa\tAinda mas online',pos
'Muito bom\tJogo interessante muito bom pra passa o tempo, recomendo.',pos
'Otimo\tO melhor que joguei ate agora...',pos
'ótimo\tmuito bom o jogo',pos
'muito bom viciante\tmuito loco',pos
'Muito bom esse jogo. Vc vai jogando canseguindo melhorar e nao quer parar',pos
'Não gostei\tÉ muito simples a corrida tem que melhorar mais!',neg
'Esse é pra quem gosta o resto é resto\tÉ o tuca o seu mané',pos
'Insatisfeito\tEu paguei esse jogo para nao ter propaganda e agora fica aparecendo um jogo para baixar. Isso é chato, e eu já instalei o tal jogo para ver se some a propaganda mas mesmo com o jogo instalado continua a propaganda. Por favor desenvolvedores resolvam isso para mim. Agradeço muito. Vou esperar resposta.',neg
'ZICA\tJogo muito bom recomendo',pos
'mto ruim mas eu tenho carro potente mas pq te monte de carro com dinheiro no jogo e o da policia tem que pagar com R$po meu chato nao gostei mas jogo.',neg
'jogo bom\tE legal só que ha fodase esse jogoe muito doda',neu
'Jogo de viado\tJogo de viado',pos
'Melhor jogo de todos os tempos\tPense num jogo bom. Recomendo pra todo mundo!!',pos
'Como vender carros\tGalera alguen pode me falar como eu faso pa VENDER OS CARROS QE EU NAO QERO AJUDA AI ?',pos
'Bom\tmuito bom',pos
'É bom\tTem que melhorar colocar novos carros fazer alguns ajustes tem dois carros que não da pra comprar o vw touareg e o jaguar arruma isso ai dou cinco estrelas.',neu
'Este jogo e o melhor jogo que eu ja jogei no LG L5. 5estrelas\tLG l5',pos
'Amo\tAmo jogos de corrida e agr eu posso jogar no meu celular merda (galaxy ace duos)',pos
'Muito massa.\tMuito legal...gostei mesmo so nao gostei dos PRs pois vc nescessita deles para comprar carros equipar ajustar. Por isso que eu dou quatro estrelas.',pos
'ótimo\tmto melhor',pos
'Excelente\tMuito bom!',pos
'Galaxy tab 2 10.1\tGostei, passatempo daora',pos
'Muito bom!\tAdorei esse jogo, não consigo parar de jogar! Estou viciada.. Kkk',pos
'Bom\tGosto muito',pos
'Vai tomar no rego\tE uma merda',neg
'Erick\tEu achei legal sempre vou jogar mas vcs presicam aumentar a velocidade:-)',pos
'Se atualizasem ficaria  melhor\tPrecisa atualizar',neu
'Pedrokhalil\tMuito legal recomendo baichalo',pos
'Mt bom\tCaraa..este jogo roda mt bem no meu motosmart...10..',pos
'Da hora\tEsse jogo so tinha q baixar os preco das coisas e muito caro',pos
'Muito bom gostein',pos
'Bom\tOtimo e muiti bom',pos
'Manu muito loko esse jogo e vcs forem esperto no skailaine no comeco\tLooooko de mais so fodao nessa bagassa',pos
'O jogo é bom\tPode ficar melhor se vinher uma atualização com outros carros tem dois carros que não da pra comprar o jaguar e o vw towareg.... Para os criadores do jogo por favor melhorem ai eu dou cinco estrela.',neu
'Mt bom\tÉ mt bom, só poderiam melhorar algumas coisas como essa parada de PR pq isso é um cú',pos
'Otimo\tEsse jogo roda perfeitamente no meu cel e tenho ele já faz tempo e  nunca deu problema',pos
'Excelente jogo roda de boa no meu tablet',pos
'Falta so atualizar\tJogo e muito bom so falta mais carros e carros novos',pos
'O game é demais...\tO game é demais... O único contra que eu achei foi de ser necessários RP\'s para adquirir os veículos... Os preços deles estão bons, mais já se gasta RP nas modificações. Se tirassem os rp para comprar os carros já estaria bom demais. E ganhar rp é difícil. Se tirar os rp do game aí o game ficaria 100\% bacana!!! Parabéns aos desenvolvedores.!',pos
'Muito louco\tAtualiza coloca mais carros Muda um pouco a joga bilidade Coloca em hd e 3d gratuito',pos
'Sempre muito bom!!!!',pos
'LG Optimus\tMuito bom, esse é o melhor jogo dessa categoria, pelo menos dos que eu já tive. Super recomendo, é top!!!',pos
'Excelente\tBaixei super rapido e jogo direto sem travar, provavel q os q tem dado problema e por falta de espaço ou das configurações necessarias....',pos
'Ehrr\tEsse jogo é muito massa',pos
'Gostei muito!!!\tMais eu esperava mais adrenalina o grafico dele é meu bobo!kkkkkk',pos
'Muito legal\tOlha o game drag racing e muito firme mas seria melhor se o carro ñ correci so em linha reta e sim tivesse curvas e vc controlasse girando o celular para o lado e para o outro...... com o grafico mais realista e q a gente ainda acelerasse e passace a macha......E os carros mas realistas',pos
'Muito bom!\tmuito bom este jogo eu adoro jogos de carros',pos
'Bom\tBom demais sempre gostei desse jogo',pos
'Foda de mais , ésse app é o melhor que conhesso',pos
'Colocaram um maldito anuncio no começo do jogo que está atrapalhando jogar online',neu
'mt foda\tesse jogo eh lega curti',pos
'Gostei\tPara quem conhece e curte Drag é um joguinho muito bacana!',pos
'Atualiza ae !\tJa ta na hora de atualizar o jogo ne colocar novos carros e colocar o bugatti como o melhor .... O tutuatara nao é de nada ..... Kkkkk ele é bom mas coloca o bugati como melhor... Igual antigamente',neg
'Simplismente top\tMelhor jogo que já joguei 5 estrelas mesmo',pos
'Muito bom\tEle muito bom msm',pos
'Otimo\tMto bom!  Não liga pra essa pessoas q falam q é ruim, Pq mro bom!  Amei vou dar 5 estrelas ><',pos
'otimo\tadorei',pos
'Bom\tDaora',pos
'Top\tMuito bom. Jogo top de mais, o melhor de todos. Baixem.',pos
'Bom mesmo\tO jogo e muito valeu ter baixado',neg
'+ O - + O -\tNão tem tanta graça de jogar,porém muito simples!',neg
'Muito zika top do momento esse jogo',pos
'Excelente\tAo contrário de muitos comentários aqui, gostei muito do jogo, sem bugs mas alguma publicidade. Aconselho a instalarem.',pos
'Cara não sei eu tinha Un vez e agora não funga mais',pos
'Eueu tenhho no celular e agora no nextel e muito bom esse jogo',pos
'Goste um pouco',neu
'Galaxy pocket\tMeu filho adoro esse jogo',pos
'Bom Jogo\tGostei Do Jogo',neu
'Jogo excelente',pos
'-\'\tCara eu num sei ainda mais to baixando ..',neg
'Otimo jogo pra falar que e ruim so idiota\tBom d+',pos
'Ótimo\tEsse jogo e melhor',pos
'Otimo\tMuito bom ^^',pos
'otimo jogo recomendo a baixarem',pos
'Gostei\tMas, coloca 1000 pr no começo do jogo',neu
'bom d +\tcara esse jogo é muito bom eu Recomendo !!!',pos
'Muito bom\tShow de bola Bjs',pos
'Bom ...\tMuito Legal ,as propagandas que aparece sao poucas e bem pequenas no canto da tela ...Parabems',pos
'Muito bom\tO jogo e exselente',pos
'Muitooo bommm para passar o tempo',pos
'Bom de +',pos
'Bow\tO jogo ta bem legal rodou muitn bem ñ meu galaxy young',pos
'Ótimo\tExcelente jogo, famoso no mundo todo.Jogo e funciona muito bem no meu celular.Só fala mal quem é BURRO!',pos
'Mt chato\tPq esse jogo e tao dificil de jogar',neg
'Muito bom\tDa hora',pos
'Galaxy y\tBom de mais,mas tinha q dar mais pr melhore isso e vai ficar inpossivel nao jogar',pos
'Bom jogo\tGostei não tenho o que reclamar. Legal',pos
'Jogo\tMuito bom!',pos
'Bom\tJoguei e achei bom',neu
'Otimo ...adorei.',pos
'bom\testou baixando  parece ser legal',pos
'galaxy\té muito bom mais poderia te uma loja pra equipar',pos
'Maravilha\tMuito bom',pos
'é bonzinho:SQÑ\talém que leva um século para comprar. a ferrari e o camaro amarelo Eu até gostei    PS:SOU UMA GAROTA de 11 anøøsss.....',pos
'Melhor jogo de arrancada!!! Recomendo\tNao tem limitaçoes igual o CSR racing.... nao te obriga a comprar nada... jogo muito viciante',pos
'Muito bom\tGente esse jogo é otimo,o melhor d carro',pos
'Top\tAdorei o jogo.. Recomendo para os fãns de corrida..',pos
'Muito boom\tEsse jogo é espetacular de mais gostei',pos
'Ótimo.\tA vibração é ótima, E realista!',pos
'Eesse povo so sabe reclamaar\tLah na descrisao fala que fika travando porque tem otra coisa aberta',pos
'Gostei\tBom o jogo melhor só comprando ou andar com o x box',pos
'Bom\tJogo bom...',pos
'Jogo bom\tMuito bom da pra passa o tempo',pos
'Mto bom\tMto bom mas tinha q ter como encher o nitro e fazer reparo igual o 4x4',pos
'Bom jogo\tVale a pena para passar o tempo.',pos
'Guina\tGostei eh muito bom...',pos
'Gostey do jogo\tMuito bom',pos
'Critica\tQue pena que nao tem opção de colocar adesivos nos carros e modificalos como tipo rebaixar a frente deles ... seria muito looko ...mais se nao puderem colocar assim tabem è muito daora valeu criadores de jogos',pos
'_I_\tEssa atualização fudeu com o jogo,  tá uma BOSTA',neg
'Que jogo mais daoricimo\tEsste jogo e muito legal eu abaixei no meu tablet e fuciono dereitinho eu gostei muito',pos
'Muito bom\tO jogo simula uma disputa em linha reta, bom grafico',pos
'Esse jogo é o melhor',pos
'Ruim\tDroga rancing po rr a quando o carinha ultrapassa outro nao acontece nada nessa bosta',neg
